UID,actual_time
RjARZIfxIK,28.94
UsTyrMJxnJ,63.39
YhYtYFY6Fa,325.7
6FXfEWD6zv,11.21
49DYCQPm8H,87.05
yCwYsGtW9o,134.93
0tLEkPSWnu,149.03
4UYpnCesbg,235.53
udWKsZrTam,259.69
q7adtQkgcC,11.56
UNBIvY62zg,15.27
UUi8FYBZFx,14.58
ZLNTutdCzN,12.15
RMedbmxHj4,37.2
GfWrBffxUm,28.4
gdhGPjqS8V,40.03
bIahvsHgBO,160.19
LhQ8p9HlgP,141.37
uo9IW6ylkv,53.48
WN2YqAMhL3,54.43
nXQmGcug22,56.38
MnpQDNJbRH,88.2
Lcv2Hh8Qgv,134.8
2Tn0GXOZ1L,11.63
0bY424DCkm,46.3
wsBLXMizeB,70.15
UlHe4mL68k,76.65
yffcrBgorA,19.93
WEWyVJGuOa,36.47
4cp9rMysk5,48.67
Rh3NzI2t9f,55.36
jEXuILzIJz,68.04
QxkNIzUAMY,70.36
RhsCtwrSAY,26.06
6HX1mIOOsB,128.41
tAIfUeq8LT,90.91
AEikHTJTIH,26.67
B4bT9iNXto,38.48
NiXaFhcNdB,39.87
xngjVFYE1a,67.95
zmMgRTRJiF,106.84
P1Pm9E5M4D,67.18
ClcHgh0KLY,93.45
iMjUj9rUP6,122.03
g0Yy9rovmq,135.88
bQEvIZ0vsq,78.36
B40jhG3d3N,84.8
VCVJkuboo1,12.29
zUVl1xypx7,23.49
co0W2hxHN0,910.54
Lt4GU5arWp,913.41
7g4CqcrKey,30.96
ZsqciWyto1,59.26
cSG3Be2CoO,128.4
sCn70LfCy6,55.76
IbZdqHK36Y,84.23
nIZOiv10Kb,29.75
tOhI2jT2TB,33.01
4a9SIFjvF8,16.6
SU5sqj8V7G,34.5
oSGiM28O9b,73.73
tp2K7NXEEt,89.22
zIu99XLT9Z,176.0
U6iRy2bp8F,335.34
y3P0dt1w1q,331.58
FYyhU4fo3B,386.98
zFEQvX29g1,535.87
DnqxM9R4WQ,561.02
zLS7cQ8nCY,792.32
sLoQBjVeOO,981.94
Jnuat1m11p,885.47
xZtxfzyRBG,1003.44
omrgP1OLPb,1202.83
nHVUcFibEC,1176.7
luBktICHHE,15.04
BTeI0tvvpK,29.39
1tLF59bXJD,59.73
xT4cAdk9xo,92.71
qS4v6ypjmQ,48.21
RKLIhNOCQu,54.47
xZwE3HCXXP,38.83
imDN3VvS68,43.54
IZcEt3YaO3,20.14
leoRtd8pnn,43.79
2piMzmkoFn,33.89
fRiWVVEpB0,188.65
Fu2GmdlxzT,11.85
BL1S1gVr98,33.95
MgDQmGDqy5,19.94
GKEq3j53lZ,23.06
ZyvwvQ3z9w,91.3
PmncHkEgjK,164.18
eODgZBMoa7,201.41
pmktzTTkhP,285.45
mLlg4N016Z,344.6
gpW6m2n6P9,67.86
vIMux6u5iD,194.27
JmfFAGdCsL,245.66
QuEYktWDnu,294.89
vQo8roAHYj,341.58
Rh2j0MTeFt,519.94
rF7McXYHmy,626.4
EOyhTL3SsG,644.24
lQFMgPipaZ,744.54
a9BI0aswBR,749.29
DvOaT2DkWv,834.6
sNWiXl1gGi,929.08
d7CQ8z2xKm,1121.07
UKEcOf8oms,1161.23
1dA4qL4b1G,1252.3
AzLOt6Zp2Y,1317.93
4vbl26fVA3,1353.1
RWF5ht1KpB,1432.46
mdxZJ6FaOW,1424.27
L26Jw0OtN6,1569.37
WTmDWc703Y,1683.94
RJprbuQpgX,1784.03
aBKlIk6gDQ,1846.51
i46RVdVZSy,1888.32
BA58vzzPki,2104.58
Bzm2gSgg1s,2118.48
JJra6eb4Hs,2235.95
XF8avZ1WwG,2251.25
lgtzLtSMZE,2293.88
6Hzpt90P6u,2294.58
U0OHgvSjqw,2339.4
XouKZk13k8,2440.67
qq32gVXyRM,2461.69
iZ4nEXBPKI,88.91
2TZ53pDK3w,102.46
kBag9NwP0u,244.55
jfvJbt9GYu,280.51
mo885bFn5w,392.77
CjyoK7UUsm,45.66
m1nJ2bIhon,25.53
GcjQvHcgw7,55.54
m7j73qorDG,30.17
QusPAkOGES,27.79
FVyZYWxSAr,79.73
Y6q4fQGhfO,34.73
7AfrHI7Kx9,99.94
CzbI9Nmcdq,31.16
TVrcNjXYlT,72.59
sZT9F95CJr,101.9
x9dpUQ0dZL,143.19
oDV2SfqNj7,41.48
vn1GiFNQn4,344.2
PGWTwET2G4,363.52
VwY6zczABt,426.06
qJsucIQA38,11.72
SfHC6uLn7x,27.5
mkC7edYyjg,115.98
VKFRvypEFY,11.81
Nkf63oZMYf,28.89
ViMfjEbLiG,39.17
QYkJmWgKAS,52.89
yafzoY8Fc0,78.49
YUWwilvTRV,105.72
Kji90sIBoZ,166.34
Fe2YO6dhJt,180.97
fjvsox0VLP,217.64
BfiG0gZQ4N,225.78
sMeM0TIUWv,15.77
IUw1g0lHbE,46.56
hNcE6WV7hS,57.85
Zu1HV7BwmD,91.45
tiGnxHuwui,84.41
ZzVWoesKv9,123.69
9ZMH7eBsGU,123.52
aSl4paPuPJ,129.7
ZnjE7MXshT,159.29
7nh1KoS3T5,20.56
udFdYRonrJ,36.52
RhtWQRWSQX,61.95
MJVpIhgIDi,90.98
DfUQXauSyI,103.28
8GW7I5Q2SD,132.24
dsf9vDX047,17.2
g8i8eCLjnH,52.78
CU91pxVIwW,89.0
gqYSZVJzMf,51.66
pSQogg0mJQ,102.22
RrIRjUHOS4,137.95
pdEvDXf3Aw,167.16
PbDQBUTJix,248.96
K6x6MDeesd,261.36
W2q5LBL2pq,20.38
vRADqYsZpb,52.32
yQHngvydUD,16.99
jQEDnaCYxe,33.87
N7kj53NnpP,61.84
czor7xgPhB,90.9
6z8P3Ldw4L,108.77
p295YhrTpk,129.75
2pOoUVY3yC,133.05
hokGP3EJQE,152.7
5eg77u7cyH,174.23
k3rf59vYOG,27.74
rNigezDvCv,34.61
aYgEHRuUsy,38.72
MeEIgEr9By,361.56
2AvH8MDiJK,89.07
LmXGoLKZo9,91.47
OCqX2bjovv,125.02
BPg6ETTYHQ,27.91
Y203TkPziM,21.78
vHhXuXMQuM,34.75
COd8UcFhXf,41.45
VL6QrCKujt,50.18
XsrIHOxpul,111.1
Dhq35VGYDc,21.22
4ZkBJ1JUYP,57.41
OdL1FndHbP,128.59
3IO2Geb0jF,16.59
eFwgnv8QY1,72.24
SGugVMq8Qp,126.08
G3cHRlJvig,25.78
oYySI6Or3h,45.85
xr0ZCon4y7,125.74
ZaNusddoXC,149.21
O7rMpLKtHv,147.87
48eCWh5rnN,223.2
blTq9QRdYj,282.42
KQp0Bnf3QU,392.95
DYru13UPZt,455.23
iSUQE1x5Ow,600.32
opN1bWXbar,601.39
mb2dlRiXAc,878.76
raAKtKSlmA,1156.68
Db0eMXN0Vp,1255.57
YXYzaUUWIM,1267.58
NcX4dhOFog,26.97
6zekJLb0N5,40.46
qpnfLQBgIg,50.83
PD4joQP9ls,26.8
xqEyw6nACB,11.13
Y6A01u8XX3,75.44
RtbVsKMAZX,83.07
sWPXSO9WtY,27.44
d7nsQPZdDi,41.92
5wkY5y87iz,72.8
9akKeW36C2,126.59
JCXkraZaim,94.68
XMkzGfUhnu,182.53
TnqLa1QjwE,222.45
HLH9W13Gur,295.06
rZIMekZOMU,413.45
oQ1dz0emGh,410.29
eogzZQyv0d,472.33
QAAQf83OZb,488.86
N8J40qYWo2,508.45
YNkylk2py2,624.46
CTXzTyDNsN,653.78
jt9s4NWRHO,660.56
o8mVy15mC6,671.9
YiPAkxhJsN,695.82
qQxbzHZtEE,800.52
Wch7vTpw30,779.2
erO0YXzF0S,860.22
VhjpHHCUF4,893.07
jFJHhGR6pi,1185.69
Hk883DiTKw,1337.46
f0iu0F48pb,1410.49
dNBJGomBab,1461.89
MRuKpjm0g1,1501.88
aYsKEMOHRi,1528.16
C472UjjfD3,1592.89
xV5tDiJYNi,1774.44
RFIL9fp0tV,1920.12
oRQMXwR5QG,2031.06
hpRxULpAW5,2076.58
qO9fyb3LQx,44.08
23bKgcuUzh,88.51
MbRiqhHHhr,42.55
QObo1PXAI3,12.22
xg7V2Tq1T3,26.29
0g0G61jPo6,27.75
G999YPVOn7,177.59
XC1A7A8DUP,108.9
x3gePrDIF1,135.65
n1hmU9jPwS,33.94
RbmN4d3ufq,173.81
xCwiT145fw,425.35
yfWb6HhGos,398.66
skxQLMj6JZ,11.87
8DuEzBbsH6,195.39
QTdneKBTYU,261.81
LokcxqR6Mc,294.03
MEYIB7fLmB,428.12
ztxk7TNett,45.12
ivFgPHWxON,96.62
v53zohym7S,178.03
acxJmJ6kMe,265.95
ODi4UqPj4t,106.96
Y8lHJbeDON,84.94
jUHzu8ncgq,133.65
sdeYUNx8kz,185.79
rC1hZKeY2s,284.88
KLUsr1J7BR,383.15
3gcumt9w1m,388.94
eloX5ybyYG,441.5
jxXQRPSqa6,503.35
3eebS2KpNQ,658.01
wvx3jCI2Kd,660.65
UrUWGXvpSE,785.13
4CH8qCWKCh,869.49
Dho87lOJYb,927.77
X4I2uOMDk3,954.87
321XjNs2TE,1042.03
tRa0z3SPa7,1108.91
WoyH7dsfRD,1167.36
NpKUkMxB6u,1216.89
iHTgb9xULc,1317.88
4HN02GWbol,1350.85
cVadkP9oG7,1393.8
lSUCwOQf1O,1470.71
ri7rody0kM,1723.33
ZDVLzvg3yj,1801.52
YCKBjImdqX,1878.87
mT4nncgc95,1887.58
NGir7OyrTy,1949.02
irlNiX586v,1979.76
ZwFLzT7dPZ,2056.29
cL5lWxOXBO,2090.41
1RwrkvEmyI,2105.95
946c9mY3wg,2178.81
aqNFyS3EXx,2181.13
MdncRq3yOF,2296.11
GCdoHIdX49,2371.14
OzFgfB7y8w,2430.71
0J7B5IqGuS,2460.23
c49LVh2GZm,2527.47
kDZ1oRbV9I,2585.19
7mXpaR8vov,2644.83
7igOvePZzg,2682.5
o9076v4HQ9,2702.96
IrSsKjqT2H,2752.42
kY954tUd2z,63.24
eBoHHG5XTE,81.69
a4sgfbKZl6,252.73
4h7vRoXsUJ,268.9
QWFXqViGxD,378.39
0iNYHz09sU,411.86
YpuxhdMn5t,455.82
5jCZ2AMM6e,492.27
wQPxAbU2Jm,527.34
CD7CNaY6vG,525.31
smzuHrWiCC,557.56
MvtA2TUyCI,584.11
4pdizXVWCc,610.71
Sg1dOt5GuF,662.21
jruiJb5RnE,695.88
HziOX6A9jK,711.35
X0x0rSsiOV,773.89
22g12FdctG,821.17
xE5A4dNg6i,884.33
HP5Iv6wwJx,909.64
WMnZ68t4gK,961.28
IDw6iNokdm,1072.1
gV1xEsmTgU,1152.32
iM7JIeb2eD,1334.34
rJtmLnLPLA,1364.84
p18hYJBgYX,1391.18
KFdWOUHUpp,1394.84
0zIjwbBV5J,1400.42
o3jvp7tUnc,1483.87
H96Qs7PjMx,1540.96
qDqZQLnyLE,29.85
O1PBqvVrMH,14.95
d4YLD17MTZ,31.62
RHNZmtFqJK,16.81
CO8o3MDBwv,32.32
NNjobmiktE,11.17
v8dkSJlB6e,26.65
kwfAgGIYNY,37.01
3kCPc2oL8l,53.09
VxPubSqfre,58.45
OavfRT7zec,41.11
GAmJzHi3YZ,56.33
VHvcQDhdCI,73.6
uk7T3yI37x,13.52
23RIUqIhbL,33.42
4sHUpbOPAh,49.33
eqQpNwIJ0v,11.11
hyK2LcoHvd,38.4
HQPn7CBDua,48.91
hrZEQHyTy8,52.86
PAukY21S0T,99.69
6xzVp0FUrr,129.46
QImefnJV72,168.15
2Yo3mioA1S,188.77
JqLe28dCgF,22.04
6fhAPqqEch,45.9
B4xqfIAkHn,156.78
IhgHzhExKo,252.41
73AG6GMs2i,275.21
fmLtIRL14I,443.85
fe6Ay9zP0L,456.0
j9pxRRTdel,454.04
V1RwchaNGs,531.28
REvVmFrO4G,609.14
M4ENGgtxce,29.38
PF3DAf9mWM,78.16
rkX9sw7v7e,27.37
GKeXHrFDme,72.71
VzfVSvII9s,30.15
q34KF6PHGE,144.43
Ey37I7urtM,166.32
j1byxUUDOo,337.07
rUGOkfyx9a,471.9
HmOgc91aSy,525.02
PBG6gvOcF2,534.39
64tOhuz2JZ,605.21
t3ath1Pl2Y,637.37
JANoC4ziQo,645.6
6cHGYw4Dv9,650.85
zU2A0vX2n8,680.84
AeNyp9sICO,812.52
TkmOdZlI4y,825.35
9T99HEwkSj,871.08
oorWdVlqzA,924.14
P8WZjtOUmZ,998.27
MNbpSr5QI0,1218.87
6gNzgmE967,1259.2
2heqw9btZZ,1351.83
zwsreueZ0b,1388.02
RBeBbC8gdu,1410.35
BcO3WzXfy9,40.88
S8ZPqWnrrH,69.0
rX3T1MDRte,117.95
7OXGYwX0ta,161.54
DUwjstSYh9,75.84
sv9QEqWggX,30.11
LbD3IaHnvU,39.57
KxgCtIVeDl,10.06
t3GTmPj7p2,129.78
DpyDmsRQ2O,188.38
wEc6867pjc,203.7
7ajozgG7bH,244.22
iL1o8BH40p,297.14
mgh3uZ6IHB,311.49
68UXCck0sh,394.6
eeS77GYlM5,486.69
PgLSrpUaJb,527.52
CmCaVZF4wB,577.59
2tM1IsdeHY,647.89
SAGyZwHnrT,698.77
a4kAZHrXVc,811.75
81T4tiMFcI,854.13
ey4vvOjRsK,959.66
dXR8rKfWiX,1026.15
j3Mt9cFGjJ,1097.77
9WMdBEYOOa,1157.52
3ukCGx0Ihn,1196.31
ZEX5gfqmpY,1281.22
vNTHAVhWZW,1299.29
IuArVwNqaI,1354.56
DVbbh8BN3w,1495.58
rymtKKSJUq,1532.52
IvCsH8Cvqy,1619.13
D4EG7cCbAz,1762.12
idVBvk3OQl,1945.93
oQ0x4Gnmhm,2063.3
16djGcxbvE,24.97
7jxs8wogop,39.17
7FtDVLVnq4,108.74
NlkfXYOLji,27.59
tOcKyXrDT5,43.94
BZTOCpulYe,76.52
Tr6J50n2oG,37.59
YiTON1czvf,54.18
jeo3svILlF,135.63
HYBgTMN3mb,131.39
ANJngOgrbB,35.1
Vm3ieYMLxg,55.81
ZffPew1cw2,90.15
6qcbOHan7Y,54.47
0IMnodG5Rs,32.12
WA0I7nyAK3,669.26
bj4U41exSM,39.71
Hthxzx0O12,25.76
7OOnYFgWFn,50.38
Tl99cMeone,524.29
5BZk4OhfGg,18.27
CxETTwvU6l,37.9
fs5giDpvNI,72.8
h3NsALS0zU,140.84
vznHU18v6b,224.07
TxWKjR4p0k,261.38
9sPo9f0FoV,362.05
HSpi4OlU1I,16.03
XwIeR6iG5O,30.11
2XHYykYdL5,55.36
2I4yMHzjm1,98.52
9g2h1tj0Ey,17.91
jBYC1HGMs0,30.61
M6MG9BQS4z,35.42
oLIfb9d22I,151.14
kfUJkAk1od,122.06
D8hVLvo1h0,128.73
NDrQneOOt7,28.94
oVjMOxqGOB,53.8
4pg4b1uLJx,154.71
3QdM1TbX7T,183.72
gPPpsvRpzj,258.85
q90hSwZsE8,293.64
nkOpgHb0Gg,292.06
i10fH4NidY,331.25
R8FfxK7yGd,350.28
BTDiQdTqHG,375.13
fEcqiS5Lw0,547.91
NzbNELCGtl,615.3
rqp7RZzx3N,641.54
ml67fI0yCW,758.09
VC1YBo6YOZ,840.93
zdVsjcdd3m,884.09
uzd4A8bN3t,885.8
Sc513CTYX3,956.1
VBR9Ca65zS,984.75
xjPkuvWGQ7,1093.41
0O3d5uTkKu,1118.23
g2cePM9xUn,1115.41
Eag7WkT3VQ,25.65
v0E99zZWeo,35.69
z70inxPLnl,64.75
1XH9OBBK0I,89.47
Z0HqXuJhSL,123.0
f1kwhJVgNI,149.54
cF1KMhnAHn,25.64
Ncw8YyGL1Z,33.35
6ucYLAtzhQ,86.84
da3r1TBEWc,20.36
4OgyQOCZ4J,26.5
J1dixmlzXD,38.26
oMpQ3IdUSk,11.74
dThx5nzwz0,28.3
rPGHLOSaaK,53.91
Igp4bp761h,60.42
HU51uYOzI1,11.64
k8bl5V2Huj,49.53
I4gVmNfviu,11.92
qcXgMAE785,35.56
22Liy4ux7b,22.51
gWwtr6y2oJ,15.33
sVsreSXvdI,34.53
25KA8UDiXC,42.25
xyQIRTl7dz,53.72
kkVfVEvjjh,87.04
tBhbVsuidR,93.57
52mlovQu9H,118.88
pxMCkL4Jcm,52.02
xgTJGyKr9j,28.1
Gw25hMpTrD,104.91
PCZIg1SFj7,194.72
nRKpiRg1KL,261.56
joG7kJPSuQ,287.3
PqyWeUXfJf,335.07
x17a8s9ms8,496.63
p8S5lyFJQ2,551.65
QuOdwJK7Bi,649.88
QBAD9BFTFt,640.21
QwL0W8GutH,640.55
Iba4HDwjRE,691.47
7F8F1L3fIU,812.76
B5gEiIbz4u,877.21
pPTPffMVOr,916.8
lQ7B9pb1Xa,1013.81
fGu72I5qXK,1028.77
MTc9VlA9BU,1072.69
md9MsIJd9T,1071.59
yVI3dA4RWY,1079.05
BnWoP3uTLG,1149.9
SD3mRLQRfR,1206.03
tEb6zF85ud,1289.49
EzUnkWG2C7,1379.07
FpuhrkruUW,1430.26
nMytDIKsZQ,1453.18
nDllpAsFB4,1475.87
vUVqZmQZo8,1563.73
Lnybh4okWw,1661.01
CwVYNXuMUG,1743.89
BWAwT5aZPG,1773.14
KkHnElJpkx,1805.51
4NyszgyNlp,1907.1
9LpW8umDb4,1978.38
nbg1fNIDff,2000.38
phPfINdNOB,2080.95
M59e4myNfX,2100.0
PwWAc4WVHa,144.89
yFCjgpgqOO,169.36
wsHJrHtt1l,195.6
i936Tmmyn0,65.02
cF8SgNfT0y,130.7
h3VtL26j8n,212.59
WogCAOIKSI,365.89
owmZF2mfS9,30.95
czCL2aPWXT,164.51
5TDByb0lv6,265.54
5BYeJduYTj,29.05
Qb6cWS7ItM,315.79
etYqQ157Me,382.02
OCquXD9POU,525.59
FMEozWrSYf,626.61
hS0jajbQCn,641.7
EHaGOdQ5q1,892.14
PR6C9YSaKR,993.91
0JO03pVh0Q,1017.25
lvoLDWvKft,1072.97
WVOZHHiGxQ,1244.83
dgybGb4IdA,1317.47
EDpQiwqKzJ,1373.82
nc949a9QBa,1401.19
fnGAT4d54e,1510.4
dOAw6P15H2,1637.79
EZhiksIQMw,1796.63
qQUw5OKUHb,1811.5
6NrGahx2zA,1937.13
2O4IXw0rLA,2180.52
wSmMIW5Amo,2255.14
3FUzrIcTzD,2382.86
ZsL3I9bTCs,26.15
eGDPiwDrli,33.25
FBYkKS9vGg,113.36
Q50hxkS47Q,95.79
QrYsNYPPIY,111.68
Fni3Oe4mDM,39.12
VUDHQ7Z0TW,13.35
Dzp75yV0NK,25.74
XceKzaz45p,14.91
eLCvebZPF5,50.97
NNHbiBNNU9,49.31
YQD9CHgDhK,32.34
cpBpYnffzO,53.72
UuErfpdu1Z,98.58
OWmHXCkQLW,12.28
mvFh4TrGKa,15.45
eKmOal7AJy,31.51
sMo3MVV2ut,97.48
p6KOUiQIJn,109.79
hAcAU94UTy,18.68
ZZ5OwrwdrZ,135.49
HYigGXpkwA,46.9
BepuNb0Vg2,26.7
TtxuHvC0XA,39.87
Zx2dRaacdy,64.25
3pe42THKsm,84.34
TMvvMJLc5x,16.47
z9B2VAUAvM,76.57
wCTtdZkkTn,78.43
4I3Y8ZPqkN,37.13
XUIWZbi07K,30.76
VLcY5x2EXN,62.14
7RElI6S2UZ,15.78
0OgjnVoOpe,26.86
Kmo401Ac1b,47.46
uAuiVUuppY,50.94
iPBVXyscGw,27.6
9xGWONTyRt,36.44
ZyWiuVl8hQ,48.81
sVEcAI4g24,17.31
Ihnvo0zGFh,47.57
yvoVdKbw07,17.17
la73zfQqMP,61.03
OctbIuqU6w,18.62
rUZiiPU5HM,21.27
JSW2dVi4Hh,26.86
Aw7RhU9VIq,62.03
5eC8V2VUAW,50.25
qm1hyZnCbQ,52.65
80z425dwwp,57.49
CXiu5HakE9,29.13
P33fYqnSTo,117.62
arTIFC7dI1,137.01
CY6SimHFzS,230.91
IKLTKWKTOv,247.49
LPw19ODjO0,277.86
ekhp96tAFA,391.16
v7lh5KXz9V,465.89
WpvLQOaNYm,567.82
haPBmJ9omb,1264.19
jA1uUpl7JY,35.89
ScggQFWAB0,52.15
bGjjntN9HZ,122.35
bvTZnujUit,137.6
nl7UfYwiB5,257.79
BEfbtJdfAT,305.15
v1oP8kmuJp,389.86
vpOwHwCfdD,425.96
Y2ZwIdTCJb,453.1
QxsqRtYIhJ,491.07
A5Rn2PUZeN,235.72
clz77U20gK,256.31
vjuD6HSzch,86.1
VaMXfYRlVh,49.73
XyE2nfeoFZ,27.96
ow9yf3xmg1,26.57
ArDcu8oVe6,49.43
IJhkaLRa4O,59.13
SLxkqBXaG6,74.83
kXjRYWg9Se,15.58
utUMH56Q1y,31.93
1qzNQbY6Ho,58.23
k4JMPs1dZA,35.57
pJpC18iDAt,137.13
5bkLoaff4s,22.62
uSaQm0zY2L,36.69
2UG4ymmEUD,15.48
KWYJ3En1ID,112.81
xmxIbSdWa8,131.94
t4QjWjsa4X,37.15
gitR17N1tx,29.67
Rg6qYVUTwf,111.6
qRpDasgHZX,139.98
Wr7T6MBgYn,184.94
vf7VDVlnpK,23.87
8NUGePGiWl,79.71
nJyIwu0Ew0,113.65
KDwED46HYK,351.39
CH41wXVWwL,369.65
09Q0IlESXm,444.55
QXAEzK1UGY,434.57
QLH8ADU2jQ,539.27
Y1Cwxa2uD9,627.7
rw50SeyWW6,723.9
afTCuyAtQF,748.24
IOi9A7c6zN,891.83
I1xUFWliw8,933.4
R29p0yEvdb,1003.38
7vVmF8tsVn,1139.96
lvjx2qlitX,1161.73
zO5cOZCWaS,1149.83
LX1ywb9J4y,1291.5
TjuYNlAsjf,1351.64
RR3W9EH1Cm,1400.49
AHFDgwHwNT,1501.95
7QqOOfIk7J,1535.83
cfVSigCzYO,1637.68
e5MPdHKdhW,1695.8
CnVVsJvZ5D,1721.78
y1mhTKzi7e,1774.79
zAx6vz5gYq,2005.28
ZC900wrJbC,2149.0
ZKYf9kgUdT,2187.45
0AB4AQ4guL,2177.99
2JZwQb0fcq,15.91
I6vRLuj4Mr,128.78
HFFkyDra1U,233.07
yLAL46tA0J,330.49
fqGQiTUu9T,372.37
qesrdgbIwS,391.18
DHSmDgCbBq,34.33
ZekvVT3mud,44.88
r90rHZBJug,78.0
C9PQPwJ2gp,91.99
nWgYqefDi1,174.82
iawX3XyM7Q,33.48
5Am3vIZ1QV,49.26
M2lHx8Vo7I,52.21
zrJBHARQ62,16.7
ypsoufGEHb,29.87
X9AgCnLUqA,373.33
pzEp0ZqjWO,28.45
b65IVboHMi,35.71
dzpKBhDfyK,104.88
6moE9gn4mv,91.84
uMPUbVo4eE,30.78
zRySqlI8nW,64.2
pTHp11R7Hf,92.93
VKhRt6HIUe,13.57
5ivCGAq2re,51.41
BumGqah0iY,63.28
UXCGTjQoYK,12.64
BRLr2WmbEh,26.73
7DQNmtNTHK,33.75
2uthDHYAJB,20.92
l9kvCa82tY,24.71
3raWf1OsY3,48.5
JgLAYT6yfX,89.56
UdZm07Gtt4,95.19
pYFtd8M8CM,247.96
G3DdSNi9Cy,107.76
CctzxowP1n,164.67
IMbIu3toPD,238.55
cgxxcss240,12.06
lLK9o2S6UI,85.39
F1dLPu9l2q,140.4
9S79Yaus6f,73.46
j42wfLg2VZ,336.75
uxXZjvCGH7,27.89
iolNVvQztf,56.85
AhuPrpGVRV,91.43
HB4y2hpWeJ,141.55
o6fAs2Fp4O,155.48
CVeowrN7HG,196.76
ueckxeX9ux,220.46
l9dVWcngMP,254.75
oVB96xS2ex,98.66
lav1Xo6QMt,115.28
FmAMl2bals,28.57
VmKMwXiJgG,28.43
01LkZZWryO,54.47
L2EQJPKkuz,15.3
Hgh2a5xsnT,25.46
n8fDQin6kS,36.0
eDXCZipyLO,15.92
ekReUKqYSB,42.64
td0sGuwV3N,26.24
DSu8Aa0HpG,11.96
285HFA16RO,28.78
szIWNXWgmO,29.91
VElBHCcVxL,39.93
fM6Oj9Td6k,15.9
uQeV7X0N7r,29.21
pEICsLbZpH,19.36
NwqOlDXUri,27.71
JWTMYR4kVH,50.81
dA8LqoBNaY,30.37
4l4kYsT92v,91.89
k8suepAdJQ,84.63
891Q5ECpAY,16.05
c0b3Iir6Oy,37.66
H8M4jvMfio,35.05
7XgEJ3AZQc,33.35
ycaiVtrRGi,11.77
kwXXnRA7SO,63.99
LAp1Mo6IiJ,24.62
09xQ5kb59T,47.02
5v6uhy9ust,46.79
QACkl07DyE,62.64
OgHeIwszlk,136.16
qOr1rVqUh0,167.58
P8xf2qG6vN,217.77
09AfB0hTPS,237.69
YN2wFmHOD1,306.07
bbNHesqdSy,356.07
UkjL9Bszpm,378.47
MOeNldjWhw,430.94
7wj0yCLAWd,548.05
6k61DMohHW,657.56
KZY1mxOM4C,768.64
nfN8W4k2yr,789.85
dRfWaAKnXr,805.71
ZaQ0BLBUZm,827.77
cAQaQvGzQo,909.37
5NDCes1HXz,960.02
18tt2m6xpb,1051.34
xXwFjVaS3a,1107.56
bPWgfE3txw,1158.56
yCEGS9klLT,1354.34
pkKuCYR3mC,1397.79
CCK0swu4oQ,1411.78
4SmoxVhcZS,1417.86
hltq9QzxEU,1506.89
N5wnSk8o9l,1599.81
rK1uhJoJfU,68.04
jSMp6phQEv,38.3
YAVath2qkT,138.3
jNTf5DUqau,92.27
siUDcjv8Np,153.96
kmSB04E7bH,256.38
XbtMqjpgXP,396.52
6Bii8MBqhw,452.41
LGBZB39AM1,550.96
xDW3e7byc7,589.84
WapBBLsmGo,29.09
ayR3MlTqSB,186.77
SVUaJ2CI1R,30.09
4GXmxuegPJ,95.62
INOd67x5IE,435.29
77sOkJxg05,611.52
en34bfjNlw,544.01
H47OXRI8JZ,552.99
ucp62FX6bY,685.75
gkwyahHk4I,762.22
hZyj9OL72J,891.12
3s7wO4GEU0,908.12
360eG0bg77,943.48
p2ZGcOhVqH,1060.55
pduDzPtD8s,1149.59
8zq4f6ui4b,12.79
MR10a2LVYn,26.91
JfE2q3xfmU,28.46
wCGsgrEJSR,92.69
fzWIP9vOXZ,109.33
F6EELWfs5Y,48.96
NoaXDmuj9O,154.67
Q5DBJQ7STf,198.0
jlS2LY9ZYJ,438.59
A0BmiiLhPX,564.64
tyIMXr61LR,585.89
CKk8fCm4tf,664.15
Re4GEsMBCg,146.16
2Wsq5c4ebq,215.56
uY4EDrapPD,429.12
kMTIBfQSa5,496.66
GSoq47hRd7,470.63
XostDiMiEn,493.07
PxxyCT5kcc,556.79
nLCgtHcEG6,589.38
oLpbeOjh47,584.12
YyeN4UhnDN,745.35
w8km1CEYTJ,794.3
6fnphFXP8o,863.43
a0UayA4AuX,1087.57
XHzx3mfSNM,1203.03
N3MoKjNd02,1258.59
EkCWHPB227,1316.08
oumLQo3fW8,1293.98
PlJmLsYWEw,1313.29
OFXVMRLyhR,1409.47
BNZmODhPZb,1432.54
PbGOoTKJ1H,1558.1
BtFezkkWF7,1726.75
wqkNggS2Ed,1826.56
emiv1raUNq,1836.92
2kWZ1Lq5Gg,1849.94
KmEY3Bk51W,1853.59
fLWInDCQHj,1872.06
dUOAQABo7Y,35.98
scZKYvKtLt,45.27
WgKKuCHF8L,75.97
GYmAzWCgsK,86.89
fdV0hEP4rA,129.42
eJR4UO9BHu,43.62
EXJIwhlcls,25.14
1sMZGFTIbg,40.44
rVyGqNofOs,27.14
CerjNBUMIb,133.0
qw4au4BylZ,58.32
YPOavI7VQz,29.6
b74mZXKtd0,37.57
Sgkm1xjJNg,70.35
Hn7cpuOiVv,52.29
FyJG4EYRuA,98.34
omEHp0K9iX,29.02
KARo3pURcF,39.19
DLZL39pKOJ,50.91
D2jjzna0gF,64.36
wB3PFPlmeO,108.33
6hBBkDkvvY,113.4
R9xmuIxuIl,27.75
sbtWdPvhTZ,13.91
eEQZYjdgpa,36.78
Emx6a1LcZI,159.34
H0KvUKrdii,195.9
